site,ssp,period,variable,ens_mean
OCI_HQ_Seoul,ssp585,end,etccdi_rx5day,80.48
OCI_HQ_Seoul,ssp585,end,etccdi_sdii,15.72
OCI_HQ_Seoul,ssp585,end,etccdi_su,131.0
OCI_HQ_Seoul,ssp585,end,etccdi_tnn,7.88
OCI_HQ_Seoul,ssp585,end,etccdi_tr,98.7
OCI_HQ_Seoul,ssp585,end,etccdi_txx,24.76
OCI_HQ_Seoul,ssp585,end,etccdi_wbgt,16.53
OCI_HQ_Seoul,ssp585,end,etccdi_wsdi,97.7
OCI_HQ_Seoul,ssp585,far,etccdi_cdd,30.0
OCI_HQ_Seoul,ssp585,far,etccdi_cwd,6.5
OCI_HQ_Seoul,ssp585,far,etccdi_fd,26.5
OCI_HQ_Seoul,ssp585,far,etccdi_r95p,464.82
OCI_HQ_Seoul,ssp585,far,etccdi_rx1day,42.53
OCI_HQ_Seoul,ssp585,far,etccdi_rx5day,70.05
OCI_HQ_Seoul,ssp585,far,etccdi_sdii,14.59
OCI_HQ_Seoul,ssp585,far,etccdi_su,123.3
OCI_HQ_Seoul,ssp585,far,etccdi_tnn,6.94
OCI_HQ_Seoul,ssp585,far,etccdi_tr,81.2
OCI_HQ_Seoul,ssp585,far,etccdi_txx,24.01
OCI_HQ_Seoul,ssp585,far,etccdi_wbgt,15.66
OCI_HQ_Seoul,ssp585,far,etccdi_wsdi,76.9
OCI_HQ_Seoul,ssp585,mid,etccdi_cdd,31.9
OCI_HQ_Seoul,ssp585,mid,etccdi_cwd,6.4
OCI_HQ_Seoul,ssp585,mid,etccdi_fd,44.0
OCI_HQ_Seoul,ssp585,mid,etccdi_r95p,384.32
OCI_HQ_Seoul,ssp585,mid,etccdi_rx1day,40.34
OCI_HQ_Seoul,ssp585,mid,etccdi_rx5day,62.99
OCI_HQ_Seoul,ssp585,mid,etccdi_sdii,13.14
OCI_HQ_Seoul,ssp585,mid,etccdi_su,81.3
OCI_HQ_Seoul,ssp585,mid,etccdi_tnn,4.37
OCI_HQ_Seoul,ssp585,mid,etccdi_tr,40.1
OCI_HQ_Seoul,ssp585,mid,etccdi_txx,21.38
OCI_HQ_Seoul,ssp585,mid,etccdi_wbgt,13.36
OCI_HQ_Seoul,ssp585,mid,etccdi_wsdi,33.1
OCI_HQ_Seoul,ssp585,near,etccdi_cdd,25.1
OCI_HQ_Seoul,ssp585,near,etccdi_cwd,6.1
OCI_HQ_Seoul,ssp585,near,etccdi_fd,63.1
OCI_HQ_Seoul,ssp585,near,etccdi_r95p,367.72
OCI_HQ_Seoul,ssp585,near,etccdi_rx1day,36.02
OCI_HQ_Seoul,ssp585,near,etccdi_rx5day,59.26
OCI_HQ_Seoul,ssp585,near,etccdi_sdii,12.31
OCI_HQ_Seoul,ssp585,near,etccdi_su,53.1
OCI_HQ_Seoul,ssp585,near,etccdi_tnn,2.72
OCI_HQ_Seoul,ssp585,near,etccdi_tr,21.2
OCI_HQ_Seoul,ssp585,near,etccdi_txx,19.58
OCI_HQ_Seoul,ssp585,near,etccdi_wbgt,11.85
OCI_HQ_Seoul,ssp585,near,etccdi_wsdi,10.1
OCI_Japan_Tokyo,ssp126,baseline,etccdi_cdd,20.1
OCI_Japan_Tokyo,ssp126,baseline,etccdi_cwd,13.6
OCI_Japan_Tokyo,ssp126,baseline,etccdi_fd,6.4
OCI_Japan_Tokyo,ssp126,baseline,etccdi_r95p,482.7
OCI_Japan_Tokyo,ssp126,baseline,etccdi_rx1day,44.87
OCI_Japan_Tokyo,ssp126,baseline,etccdi_rx5day,79.34
OCI_Japan_Tokyo,ssp126,baseline,etccdi_sdii,13.64
OCI_Japan_Tokyo,ssp126,baseline,etccdi_su,50.4
OCI_Japan_Tokyo,ssp126,baseline,etccdi_tnn,6.82
OCI_Japan_Tokyo,ssp126,baseline,etccdi_tr,50.0
OCI_Japan_Tokyo,ssp126,baseline,etccdi_txx,22.18
OCI_Japan_Tokyo,ssp126,baseline,etccdi_wbgt,14.29
OCI_Japan_Tokyo,ssp126,baseline,etccdi_wsdi,8.9
OCI_Japan_Tokyo,ssp126,end,etccdi_cdd,19.7
OCI_Japan_Tokyo,ssp126,end,etccdi_cwd,11.3
OCI_Japan_Tokyo,ssp126,end,etccdi_fd,1.8
OCI_Japan_Tokyo,ssp126,end,etccdi_r95p,528.42
OCI_Japan_Tokyo,ssp126,end,etccdi_rx1day,45.98
OCI_Japan_Tokyo,ssp126,end,etccdi_rx5day,78.93
OCI_Japan_Tokyo,ssp126,end,etccdi_sdii,13.56
OCI_Japan_Tokyo,ssp126,end,etccdi_su,70.3
OCI_Japan_Tokyo,ssp126,end,etccdi_tnn,8.21
OCI_Japan_Tokyo,ssp126,end,etccdi_tr,70.5
OCI_Japan_Tokyo,ssp126,end,etccdi_txx,23.02
OCI_Japan_Tokyo,ssp126,end,etccdi_wbgt,15.41
OCI_Japan_Tokyo,ssp126,end,etccdi_wsdi,14.5
OCI_Japan_Tokyo,ssp126,far,etccdi_cdd,18.8
OCI_Japan_Tokyo,ssp126,far,etccdi_cwd,8.9
OCI_Japan_Tokyo,ssp126,far,etccdi_fd,0.9
OCI_Japan_Tokyo,ssp126,far,etccdi_r95p,575.73
OCI_Japan_Tokyo,ssp126,far,etccdi_rx1day,47.41
OCI_Japan_Tokyo,ssp126,far,etccdi_rx5day,82.12
OCI_Japan_Tokyo,ssp126,far,etccdi_sdii,13.93
OCI_Japan_Tokyo,ssp126,far,etccdi_su,73.1
OCI_Japan_Tokyo,ssp126,far,etccdi_tnn,8.18
OCI_Japan_Tokyo,ssp126,far,etccdi_tr,70.0
OCI_Japan_Tokyo,ssp126,far,etccdi_txx,22.93
OCI_Japan_Tokyo,ssp126,far,etccdi_wbgt,15.6
OCI_Japan_Tokyo,ssp126,far,etccdi_wsdi,17.0
OCI_Japan_Tokyo,ssp126,mid,etccdi_cdd,19.0
OCI_Japan_Tokyo,ssp126,mid,etccdi_cwd,12.8
OCI_Japan_Tokyo,ssp126,mid,etccdi_fd,1.3
OCI_Japan_Tokyo,ssp126,mid,etccdi_r95p,564.03
OCI_Japan_Tokyo,ssp126,mid,etccdi_rx1day,51.86
OCI_Japan_Tokyo,ssp126,mid,etccdi_rx5day,88.72
OCI_Japan_Tokyo,ssp126,mid,etccdi_sdii,13.66
OCI_Japan_Tokyo,ssp126,mid,etccdi_su,73.2
OCI_Japan_Tokyo,ssp126,mid,etccdi_tnn,8.1
OCI_Japan_Tokyo,ssp126,mid,etccdi_tr,69.9
OCI_Japan_Tokyo,ssp126,mid,etccdi_txx,23.03
OCI_Japan_Tokyo,ssp126,mid,etccdi_wbgt,15.49
OCI_Japan_Tokyo,ssp126,mid,etccdi_wsdi,21.0
OCI_Japan_Tokyo,ssp126,near,etccdi_cdd,16.4
OCI_Japan_Tokyo,ssp126,near,etccdi_cwd,9.9
OCI_Japan_Tokyo,ssp126,near,etccdi_fd,3.0
OCI_Japan_Tokyo,ssp126,near,etccdi_r95p,482.23
OCI_Japan_Tokyo,ssp126,near,etccdi_rx1day,45.83
OCI_Japan_Tokyo,ssp126,near,etccdi_rx5day,80.81
OCI_Japan_Tokyo,ssp126,near,etccdi_sdii,12.76
OCI_Japan_Tokyo,ssp126,near,etccdi_su,57.8
OCI_Japan_Tokyo,ssp126,near,etccdi_tnn,7.52
OCI_Japan_Tokyo,ssp126,near,etccdi_tr,57.7
OCI_Japan_Tokyo,ssp126,near,etccdi_txx,22.32
OCI_Japan_Tokyo,ssp126,near,etccdi_wbgt,14.74
OCI_Japan_Tokyo,ssp126,near,etccdi_wsdi,8.9
OCI_Japan_Tokyo,ssp245,baseline,etccdi_cdd,19.7
OCI_Japan_Tokyo,ssp245,baseline,etccdi_cwd,10.7
OCI_Japan_Tokyo,ssp245,baseline,etccdi_fd,8.9
OCI_Japan_Tokyo,ssp245,baseline,etccdi_r95p,529.65
OCI_Japan_Tokyo,ssp245,baseline,etccdi_rx1day,49.41
OCI_Japan_Tokyo,ssp245,baseline,etccdi_rx5day,81.55
OCI_Japan_Tokyo,ssp245,baseline,etccdi_sdii,13.58
OCI_Japan_Tokyo,ssp245,baseline,etccdi_su,47.6
OCI_Japan_Tokyo,ssp245,baseline,etccdi_tnn,6.64
OCI_Japan_Tokyo,ssp245,baseline,etccdi_tr,52.2
OCI_Japan_Tokyo,ssp245,baseline,etccdi_txx,21.49
OCI_Japan_Tokyo,ssp245,baseline,etccdi_wbgt,13.97
OCI_Japan_Tokyo,ssp245,baseline,etccdi_wsdi,5.1
OCI_Japan_Tokyo,ssp245,end,etccdi_cdd,19.3
OCI_Japan_Tokyo,ssp245,end,etccdi_cwd,9.7
OCI_Japan_Tokyo,ssp245,end,etccdi_fd,0.1
OCI_Japan_Tokyo,ssp245,end,etccdi_r95p,464.42
OCI_Japan_Tokyo,ssp245,end,etccdi_rx1day,46.27
OCI_Japan_Tokyo,ssp245,end,etccdi_rx5day,79.65
OCI_Japan_Tokyo,ssp245,end,etccdi_sdii,13.28
OCI_Japan_Tokyo,ssp245,end,etccdi_su,86.1
OCI_Japan_Tokyo,ssp245,end,etccdi_tnn,8.94
OCI_Japan_Tokyo,ssp245,end,etccdi_tr,80.5
OCI_Japan_Tokyo,ssp245,end,etccdi_txx,23.59
OCI_Japan_Tokyo,ssp245,end,etccdi_wbgt,16.16
OCI_Japan_Tokyo,ssp245,end,etccdi_wsdi,28.4
OCI_Japan_Tokyo,ssp245,far,etccdi_cdd,21.5
OCI_Japan_Tokyo,ssp245,far,etccdi_cwd,9.5
OCI_Japan_Tokyo,ssp245,far,etccdi_fd,0.2
OCI_Japan_Tokyo,ssp245,far,etccdi_r95p,651.91
OCI_Japan_Tokyo,ssp245,far,etccdi_rx1day,56.13
OCI_Japan_Tokyo,ssp245,far,etccdi_rx5day,93.29
OCI_Japan_Tokyo,ssp245,far,etccdi_sdii,14.49
OCI_Japan_Tokyo,ssp245,far,etccdi_su,88.8
OCI_Japan_Tokyo,ssp245,far,etccdi_tnn,9.01
OCI_Japan_Tokyo,ssp245,far,etccdi_tr,85.8
OCI_Japan_Tokyo,ssp245,far,etccdi_txx,23.97
OCI_Japan_Tokyo,ssp245,far,etccdi_wbgt,16.39
OCI_Japan_Tokyo,ssp245,far,etccdi_wsdi,32.9
OCI_Japan_Tokyo,ssp245,mid,etccdi_cdd,20.8
OCI_Japan_Tokyo,ssp245,mid,etccdi_cwd,9.4
OCI_Japan_Tokyo,ssp245,mid,etccdi_fd,0.5
OCI_Japan_Tokyo,ssp245,mid,etccdi_r95p,637.84
OCI_Japan_Tokyo,ssp245,mid,etccdi_rx1day,49.77
OCI_Japan_Tokyo,ssp245,mid,etccdi_rx5day,79.35
OCI_Japan_Tokyo,ssp245,mid,etccdi_sdii,13.88
OCI_Japan_Tokyo,ssp245,mid,etccdi_su,80.4
OCI_Japan_Tokyo,ssp245,mid,etccdi_tnn,8.42
OCI_Japan_Tokyo,ssp245,mid,etccdi_tr,76.1
OCI_Japan_Tokyo,ssp245,mid,etccdi_txx,23.38
OCI_Japan_Tokyo,ssp245,mid,etccdi_wbgt,15.79
OCI_Japan_Tokyo,ssp245,mid,etccdi_wsdi,28.7
OCI_Japan_Tokyo,ssp245,near,etccdi_cdd,20.8
OCI_Japan_Tokyo,ssp245,near,etccdi_cwd,11.8
OCI_Japan_Tokyo,ssp245,near,etccdi_fd,5.0
OCI_Japan_Tokyo,ssp245,near,etccdi_r95p,464.07
OCI_Japan_Tokyo,ssp245,near,etccdi_rx1day,46.31
OCI_Japan_Tokyo,ssp245,near,etccdi_rx5day,80.45
OCI_Japan_Tokyo,ssp245,near,etccdi_sdii,13.21
OCI_Japan_Tokyo,ssp245,near,etccdi_su,53.9
OCI_Japan_Tokyo,ssp245,near,etccdi_tnn,7.05
OCI_Japan_Tokyo,ssp245,near,etccdi_tr,56.6
OCI_Japan_Tokyo,ssp245,near,etccdi_txx,21.96
OCI_Japan_Tokyo,ssp245,near,etccdi_wbgt,14.44
OCI_Japan_Tokyo,ssp245,near,etccdi_wsdi,8.9
OCI_Japan_Tokyo,ssp370,baseline,etccdi_cdd,22.1
OCI_Japan_Tokyo,ssp370,baseline,etccdi_cwd,9.4
OCI_Japan_Tokyo,ssp370,baseline,etccdi_fd,9.6
OCI_Japan_Tokyo,ssp370,baseline,etccdi_r95p,478.58
OCI_Japan_Tokyo,ssp370,baseline,etccdi_rx1day,44.59
OCI_Japan_Tokyo,ssp370,baseline,etccdi_rx5day,75.02
OCI_Japan_Tokyo,ssp370,baseline,etccdi_sdii,13.12
OCI_Japan_Tokyo,ssp370,baseline,etccdi_su,54.4
OCI_Japan_Tokyo,ssp370,baseline,etccdi_tnn,6.64
OCI_Japan_Tokyo,ssp370,baseline,etccdi_tr,52.6
OCI_Japan_Tokyo,ssp370,baseline,etccdi_txx,21.65
OCI_Japan_Tokyo,ssp370,baseline,etccdi_wbgt,14.08
OCI_Japan_Tokyo,ssp370,baseline,etccdi_wsdi,9.7
OCI_Japan_Tokyo,ssp370,end,etccdi_cdd,22.6
OCI_Japan_Tokyo,ssp370,end,etccdi_cwd,11.1
OCI_Japan_Tokyo,ssp370,end,etccdi_fd,0.0
OCI_Japan_Tokyo,ssp370,end,etccdi_r95p,495.6
OCI_Japan_Tokyo,ssp370,end,etccdi_rx1day,44.66
OCI_Japan_Tokyo,ssp370,end,etccdi_rx5day,78.73
OCI_Japan_Tokyo,ssp370,end,etccdi_sdii,13.55
OCI_Japan_Tokyo,ssp370,end,etccdi_su,120.5
OCI_Japan_Tokyo,ssp370,end,etccdi_tnn,10.61
OCI_Japan_Tokyo,ssp370,end,etccdi_tr,108.0
OCI_Japan_Tokyo,ssp370,end,etccdi_txx,25.44
OCI_Japan_Tokyo,ssp370,end,etccdi_wbgt,17.94
OCI_Japan_Tokyo,ssp370,end,etccdi_wsdi,58.5
OCI_Japan_Tokyo,ssp370,far,etccdi_cdd,23.8
OCI_Japan_Tokyo,ssp370,far,etccdi_cwd,10.3
OCI_Japan_Tokyo,ssp370,far,etccdi_fd,0.0
OCI_Japan_Tokyo,ssp370,far,etccdi_r95p,707.39
OCI_Japan_Tokyo,ssp370,far,etccdi_rx1day,52.79
OCI_Japan_Tokyo,ssp370,far,etccdi_rx5day,89.87
OCI_Japan_Tokyo,ssp370,far,etccdi_sdii,15.29
OCI_Japan_Tokyo,ssp370,far,etccdi_su,110.6
OCI_Japan_Tokyo,ssp370,far,etccdi_tnn,9.99
OCI_Japan_Tokyo,ssp370,far,etccdi_tr,105.9
OCI_Japan_Tokyo,ssp370,far,etccdi_txx,25.23
OCI_Japan_Tokyo,ssp370,far,etccdi_wbgt,17.49
OCI_Japan_Tokyo,ssp370,far,etccdi_wsdi,51.0
OCI_Japan_Tokyo,ssp370,mid,etccdi_cdd,20.9
OCI_Japan_Tokyo,ssp370,mid,etccdi_cwd,10.4
OCI_Japan_Tokyo,ssp370,mid,etccdi_fd,2.7
OCI_Japan_Tokyo,ssp370,mid,etccdi_r95p,507.68
OCI_Japan_Tokyo,ssp370,mid,etccdi_rx1day,47.05
OCI_Japan_Tokyo,ssp370,mid,etccdi_rx5day,78.29
OCI_Japan_Tokyo,ssp370,mid,etccdi_sdii,13.54
OCI_Japan_Tokyo,ssp370,mid,etccdi_su,82.3
OCI_Japan_Tokyo,ssp370,mid,etccdi_tnn,8.24
OCI_Japan_Tokyo,ssp370,mid,etccdi_tr,77.0
OCI_Japan_Tokyo,ssp370,mid,etccdi_txx,23.22
OCI_Japan_Tokyo,ssp370,mid,etccdi_wbgt,15.62
OCI_Japan_Tokyo,ssp370,mid,etccdi_wsdi,16.3
OCI_Japan_Tokyo,ssp370,near,etccdi_cdd,18.3
OCI_Japan_Tokyo,ssp370,near,etccdi_cwd,10.8
OCI_Japan_Tokyo,ssp370,near,etccdi_fd,4.1
OCI_Japan_Tokyo,ssp370,near,etccdi_r95p,470.36
OCI_Japan_Tokyo,ssp370,near,etccdi_rx1day,48.07
OCI_Japan_Tokyo,ssp370,near,etccdi_rx5day,78.16
OCI_Japan_Tokyo,ssp370,near,etccdi_sdii,13.62
OCI_Japan_Tokyo,ssp370,near,etccdi_su,63.3
OCI_Japan_Tokyo,ssp370,near,etccdi_tnn,7.35
OCI_Japan_Tokyo,ssp370,near,etccdi_tr,62.8
OCI_Japan_Tokyo,ssp370,near,etccdi_txx,22.57
OCI_Japan_Tokyo,ssp370,near,etccdi_wbgt,14.84
OCI_Japan_Tokyo,ssp370,near,etccdi_wsdi,12.2
OCI_Japan_Tokyo,ssp585,baseline,etccdi_cdd,19.3
OCI_Japan_Tokyo,ssp585,baseline,etccdi_cwd,9.5
OCI_Japan_Tokyo,ssp585,baseline,etccdi_fd,9.9
OCI_Japan_Tokyo,ssp585,baseline,etccdi_r95p,503.96
OCI_Japan_Tokyo,ssp585,baseline,etccdi_rx1day,45.28
OCI_Japan_Tokyo,ssp585,baseline,etccdi_rx5day,74.96
OCI_Japan_Tokyo,ssp585,baseline,etccdi_sdii,13.07
OCI_Japan_Tokyo,ssp585,baseline,etccdi_su,65.0
OCI_Japan_Tokyo,ssp585,baseline,etccdi_tnn,6.7
OCI_Japan_Tokyo,ssp585,baseline,etccdi_tr,61.5
OCI_Japan_Tokyo,ssp585,baseline,etccdi_txx,21.64
OCI_Japan_Tokyo,ssp585,baseline,etccdi_wbgt,14.25
OCI_Japan_Tokyo,ssp585,baseline,etccdi_wsdi,8.8
OCI_Japan_Tokyo,ssp585,end,etccdi_cdd,22.5
OCI_Japan_Tokyo,ssp585,end,etccdi_cwd,9.6
OCI_Japan_Tokyo,ssp585,end,etccdi_fd,0.0
OCI_Japan_Tokyo,ssp585,end,etccdi_r95p,816.51
OCI_Japan_Tokyo,ssp585,end,etccdi_rx1day,56.07
OCI_Japan_Tokyo,ssp585,end,etccdi_rx5day,90.4
OCI_Japan_Tokyo,ssp585,end,etccdi_sdii,15.0
OCI_Japan_Tokyo,ssp585,end,etccdi_su,145.5
OCI_Japan_Tokyo,ssp585,end,etccdi_tnn,11.84
OCI_Japan_Tokyo,ssp585,end,etccdi_tr,131.9
OCI_Japan_Tokyo,ssp585,end,etccdi_txx,26.99
OCI_Japan_Tokyo,ssp585,end,etccdi_wbgt,19.25
OCI_Japan_Tokyo,ssp585,end,etccdi_wsdi,77.9
OCI_Japan_Tokyo,ssp585,far,etccdi_cdd,23.6
OCI_Japan_Tokyo,ssp585,far,etccdi_cwd,10.7
OCI_Japan_Tokyo,ssp585,far,etccdi_fd,0.0
OCI_Japan_Tokyo,ssp585,far,etccdi_r95p,652.47
OCI_Japan_Tokyo,ssp585,far,etccdi_rx1day,52.4
OCI_Japan_Tokyo,ssp585,far,etccdi_rx5day,88.99
OCI_Japan_Tokyo,ssp585,far,etccdi_sdii,14.56
OCI_Japan_Tokyo,ssp585,far,etccdi_su,125.5
OCI_Japan_Tokyo,ssp585,far,etccdi_tnn,11.03
OCI_Japan_Tokyo,ssp585,far,etccdi_tr,114.3
OCI_Japan_Tokyo,ssp585,far,etccdi_txx,26.28
OCI_Japan_Tokyo,ssp585,far,etccdi_wbgt,18.32
OCI_Japan_Tokyo,ssp585,far,etccdi_wsdi,66.5
OCI_Japan_Tokyo,ssp585,mid,etccdi_cdd,19.8
OCI_Japan_Tokyo,ssp585,mid,etccdi_cwd,11.2
OCI_Japan_Tokyo,ssp585,mid,etccdi_fd,0.4
OCI_Japan_Tokyo,ssp585,mid,etccdi_r95p,686.63
OCI_Japan_Tokyo,ssp585,mid,etccdi_rx1day,50.65
OCI_Japan_Tokyo,ssp585,mid,etccdi_rx5day,87.7
OCI_Japan_Tokyo,ssp585,mid,etccdi_sdii,14.33
OCI_Japan_Tokyo,ssp585,mid,etccdi_su,86.0
OCI_Japan_Tokyo,ssp585,mid,etccdi_tnn,8.91
OCI_Japan_Tokyo,ssp585,mid,etccdi_tr,83.0
OCI_Japan_Tokyo,ssp585,mid,etccdi_txx,23.8
OCI_Japan_Tokyo,ssp585,mid,etccdi_wbgt,16.17
OCI_Japan_Tokyo,ssp585,mid,etccdi_wsdi,24.3
OCI_Japan_Tokyo,ssp585,near,etccdi_cdd,17.7
OCI_Japan_Tokyo,ssp585,near,etccdi_cwd,12.8
OCI_Japan_Tokyo,ssp585,near,etccdi_fd,5.8
OCI_Japan_Tokyo,ssp585,near,etccdi_r95p,480.93
OCI_Japan_Tokyo,ssp585,near,etccdi_rx1day,44.22
OCI_Japan_Tokyo,ssp585,near,etccdi_rx5day,81.44
OCI_Japan_Tokyo,ssp585,near,etccdi_sdii,13.14
OCI_Japan_Tokyo,ssp585,near,etccdi_su,60.0
OCI_Japan_Tokyo,ssp585,near,etccdi_tnn,7.34
OCI_Japan_Tokyo,ssp585,near,etccdi_tr,64.6
OCI_Japan_Tokyo,ssp585,near,etccdi_txx,22.18
OCI_Japan_Tokyo,ssp585,near,etccdi_wbgt,14.59
OCI_Japan_Tokyo,ssp585,near,etccdi_wsdi,6.3
OCI_RnD_Seongnam,ssp126,baseline,etccdi_cdd,27.4
OCI_RnD_Seongnam,ssp126,baseline,etccdi_cwd,5.9
OCI_RnD_Seongnam,ssp126,baseline,etccdi_fd,20.8
OCI_RnD_Seongnam,ssp126,baseline,etccdi_r95p,323.81
OCI_RnD_Seongnam,ssp126,baseline,etccdi_rx1day,36.31
OCI_RnD_Seongnam,ssp126,baseline,etccdi_rx5day,56.57
OCI_RnD_Seongnam,ssp126,baseline,etccdi_sdii,11.77
OCI_RnD_Seongnam,ssp126,baseline,etccdi_su,0.0
OCI_RnD_Seongnam,ssp126,baseline,etccdi_tnn,6.01
OCI_RnD_Seongnam,ssp126,baseline,etccdi_tr,4.1
OCI_RnD_Seongnam,ssp126,baseline,etccdi_txx,16.55
OCI_RnD_Seongnam,ssp126,baseline,etccdi_wbgt,11.46
OCI_RnD_Seongnam,ssp126,baseline,etccdi_wsdi,5.5
OCI_RnD_Seongnam,ssp126,end,etccdi_cdd,35.5
OCI_RnD_Seongnam,ssp126,end,etccdi_cwd,4.9
OCI_RnD_Seongnam,ssp126,end,etccdi_fd,16.7
OCI_RnD_Seongnam,ssp126,end,etccdi_r95p,406.23
OCI_RnD_Seongnam,ssp126,end,etccdi_rx1day,35.92
OCI_RnD_Seongnam,ssp126,end,etccdi_rx5day,60.77
OCI_RnD_Seongnam,ssp126,end,etccdi_sdii,13.48
OCI_RnD_Seongnam,ssp126,end,etccdi_su,1.1
OCI_RnD_Seongnam,ssp126,end,etccdi_tnn,7.43
OCI_RnD_Seongnam,ssp126,end,etccdi_tr,26.9
OCI_RnD_Seongnam,ssp126,end,etccdi_txx,17.91
OCI_RnD_Seongnam,ssp126,end,etccdi_wbgt,12.73
OCI_RnD_Seongnam,ssp126,end,etccdi_wsdi,40.7
OCI_RnD_Seongnam,ssp126,far,etccdi_cdd,35.1
OCI_RnD_Seongnam,ssp126,far,etccdi_cwd,6.2
OCI_RnD_Seongnam,ssp126,far,etccdi_fd,11.8
OCI_RnD_Seongnam,ssp126,far,etccdi_r95p,414.84
OCI_RnD_Seongnam,ssp126,far,etccdi_rx1day,35.59
OCI_RnD_Seongnam,ssp126,far,etccdi_rx5day,58.4
OCI_RnD_Seongnam,ssp126,far,etccdi_sdii,12.97
OCI_RnD_Seongnam,ssp126,far,etccdi_su,1.6
OCI_RnD_Seongnam,ssp126,far,etccdi_tnn,7.54
OCI_RnD_Seongnam,ssp126,far,etccdi_tr,36.0
OCI_RnD_Seongnam,ssp126,far,etccdi_txx,18.13
OCI_RnD_Seongnam,ssp126,far,etccdi_wbgt,12.95
OCI_RnD_Seongnam,ssp126,far,etccdi_wsdi,41.6
OCI_RnD_Seongnam,ssp126,mid,etccdi_cdd,33.9
OCI_RnD_Seongnam,ssp126,mid,etccdi_cwd,4.8
OCI_RnD_Seongnam,ssp126,mid,etccdi_fd,13.9
OCI_RnD_Seongnam,ssp126,mid,etccdi_r95p,375.31
OCI_RnD_Seongnam,ssp126,mid,etccdi_rx1day,34.55
OCI_RnD_Seongnam,ssp126,mid,etccdi_rx5day,55.39
OCI_RnD_Seongnam,ssp126,mid,etccdi_sdii,13.05
OCI_RnD_Seongnam,ssp126,mid,etccdi_su,3.5
OCI_RnD_Seongnam,ssp126,mid,etccdi_tnn,7.24
OCI_RnD_Seongnam,ssp126,mid,etccdi_tr,37.3
OCI_RnD_Seongnam,ssp126,mid,etccdi_txx,18.07
OCI_RnD_Seongnam,ssp126,mid,etccdi_wbgt,12.82
OCI_RnD_Seongnam,ssp126,mid,etccdi_wsdi,44.3
OCI_RnD_Seongnam,ssp126,near,etccdi_cdd,33.0
OCI_RnD_Seongnam,ssp126,near,etccdi_cwd,4.7
OCI_RnD_Seongnam,ssp126,near,etccdi_fd,15.0
OCI_RnD_Seongnam,ssp126,near,etccdi_r95p,327.26
OCI_RnD_Seongnam,ssp126,near,etccdi_rx1day,35.0
OCI_RnD_Seongnam,ssp126,near,etccdi_rx5day,55.16
OCI_RnD_Seongnam,ssp126,near,etccdi_sdii,12.87
OCI_RnD_Seongnam,ssp126,near,etccdi_su,0.3
OCI_RnD_Seongnam,ssp126,near,etccdi_tnn,6.63
OCI_RnD_Seongnam,ssp126,near,etccdi_tr,17.1
OCI_RnD_Seongnam,ssp126,near,etccdi_txx,17.22
OCI_RnD_Seongnam,ssp126,near,etccdi_wbgt,12.15
OCI_RnD_Seongnam,ssp126,near,etccdi_wsdi,28.2
OCI_RnD_Seongnam,ssp245,baseline,etccdi_cdd,29.1
OCI_RnD_Seongnam,ssp245,baseline,etccdi_cwd,4.5
OCI_RnD_Seongnam,ssp245,baseline,etccdi_fd,25.1
OCI_RnD_Seongnam,ssp245,baseline,etccdi_r95p,227.24
OCI_RnD_Seongnam,ssp245,baseline,etccdi_rx1day,30.74
OCI_RnD_Seongnam,ssp245,baseline,etccdi_rx5day,48.13
OCI_RnD_Seongnam,ssp245,baseline,etccdi_sdii,11.11
OCI_RnD_Seongnam,ssp245,baseline,etccdi_su,0.0
OCI_RnD_Seongnam,ssp245,baseline,etccdi_tnn,5.52
OCI_RnD_Seongnam,ssp245,baseline,etccdi_tr,4.7
OCI_RnD_Seongnam,ssp245,baseline,etccdi_txx,16.26
OCI_RnD_Seongnam,ssp245,baseline,etccdi_wbgt,11.09
OCI_RnD_Seongnam,ssp245,baseline,etccdi_wsdi,8.8
OCI_RnD_Seongnam,ssp245,end,etccdi_cdd,30.2
OCI_RnD_Seongnam,ssp245,end,etccdi_cwd,4.3
OCI_RnD_Seongnam,ssp245,end,etccdi_fd,7.6
OCI_RnD_Seongnam,ssp245,end,etccdi_r95p,425.65
OCI_RnD_Seongnam,ssp245,end,etccdi_rx1day,41.94
OCI_RnD_Seongnam,ssp245,end,etccdi_rx5day,60.83
OCI_RnD_Seongnam,ssp245,end,etccdi_sdii,13.84
OCI_RnD_Seongnam,ssp245,end,etccdi_su,7.8
OCI_RnD_Seongnam,ssp245,end,etccdi_tnn,8.4
OCI_RnD_Seongnam,ssp245,end,etccdi_tr,61.6
OCI_RnD_Seongnam,ssp245,end,etccdi_txx,18.79
OCI_RnD_Seongnam,ssp245,end,etccdi_wbgt,13.52
OCI_RnD_Seongnam,ssp245,end,etccdi_wsdi,68.2
OCI_RnD_Seongnam,ssp245,far,etccdi_cdd,34.1
OCI_RnD_Seongnam,ssp245,far,etccdi_cwd,4.8
OCI_RnD_Seongnam,ssp245,far,etccdi_fd,6.5
OCI_RnD_Seongnam,ssp245,far,etccdi_r95p,396.13
OCI_RnD_Seongnam,ssp245,far,etccdi_rx1day,38.69
OCI_RnD_Seongnam,ssp245,far,etccdi_rx5day,59.57
OCI_RnD_Seongnam,ssp245,far,etccdi_sdii,13.19
OCI_RnD_Seongnam,ssp245,far,etccdi_su,7.6
