site,country,ssp,variable,period,ens_mean,ens_median,ens_p10,ens_p90,lat,lon
Saehan_Recycle,KOR,ssp126,tasmax,near,28.3915,28.0675,26.2893,30.2282,35.9333,127.0167
Saehan_Recycle,KOR,ssp126,tasmin,near,10.0407,10.4826,7.0296,13.1015,35.9333,127.0167
Saehan_Recycle,KOR,ssp245,evspsbl,near,29.2053,29.2053,29.2053,29.2053,35.9333,127.0167
Saehan_Recycle,KOR,ssp245,pr,near,43.0593,41.1875,33.8393,54.0547,35.9333,127.0167
Saehan_Recycle,KOR,ssp245,prsn,near,0.2791,0.2791,0.2791,0.2791,35.9333,127.0167
Saehan_Recycle,KOR,ssp245,sfcWind,near,4.1888,4.1888,4.1888,4.1888,35.9333,127.0167
Saehan_Recycle,KOR,ssp245,tas,near,13.0875,13.1606,11.1269,14.796,35.9333,127.0167
Saehan_Recycle,KOR,ssp245,tasmax,near,28.3535,28.2802,26.3953,30.3559,35.9333,127.0167
Saehan_Recycle,KOR,ssp245,tasmin,near,10.0318,10.5283,7.1483,13.0372,35.9333,127.0167
Saehan_Recycle,KOR,ssp370,evspsbl,near,28.1454,28.1454,28.1454,28.1454,35.9333,127.0167
Saehan_Recycle,KOR,ssp370,pr,near,42.3867,40.2078,34.4111,51.635,35.9333,127.0167
Saehan_Recycle,KOR,ssp370,prsn,near,0.263,0.263,0.263,0.263,35.9333,127.0167
Saehan_Recycle,KOR,ssp370,sfcWind,near,4.0779,4.0779,4.0779,4.0779,35.9333,127.0167
Saehan_Recycle,KOR,ssp370,tas,near,12.9306,13.0739,10.8323,14.7956,35.9333,127.0167
Saehan_Recycle,KOR,ssp370,tasmax,near,28.1005,27.8735,25.9796,30.3276,35.9333,127.0167
Saehan_Recycle,KOR,ssp370,tasmin,near,9.6864,10.323,6.8196,13.2596,35.9333,127.0167
Saehan_Recycle,KOR,ssp585,evspsbl,near,29.8594,29.8594,29.8594,29.8594,35.9333,127.0167
Saehan_Recycle,KOR,ssp585,pr,near,43.0563,42.6521,36.2756,50.7902,35.9333,127.0167
Saehan_Recycle,KOR,ssp585,prsn,near,0.2712,0.2712,0.2712,0.2712,35.9333,127.0167
Saehan_Recycle,KOR,ssp585,sfcWind,near,4.2662,4.2662,4.2662,4.2662,35.9333,127.0167
Saehan_Recycle,KOR,ssp585,tas,near,13.2506,13.2239,10.9113,15.1078,35.9333,127.0167
Saehan_Recycle,KOR,ssp585,tasmax,near,28.4997,28.8377,26.2556,30.6968,35.9333,127.0167
Saehan_Recycle,KOR,ssp585,tasmin,near,10.0185,10.635,6.975,13.1428,35.9333,127.0167
Shandong_OCI,CHN,ssp126,evspsbl,near,24.4621,24.4621,24.4621,24.4621,34.7979,117.2571
Shandong_OCI,CHN,ssp126,pr,near,31.0235,30.5915,23.7917,39.389,34.7979,117.2571
Shandong_OCI,CHN,ssp126,prsn,near,1.0676,1.0676,1.0676,1.0676,34.7979,117.2571
Shandong_OCI,CHN,ssp126,sfcWind,near,2.8468,2.8468,2.8468,2.8468,34.7979,117.2571
Shandong_OCI,CHN,ssp126,tas,near,14.8464,14.5354,13.7268,16.5658,34.7979,117.2571
Shandong_OCI,CHN,ssp126,tasmax,near,34.4672,34.855,31.5803,37.2609,34.7979,117.2571
Shandong_OCI,CHN,ssp126,tasmin,near,9.9349,9.7555,8.7016,11.9466,34.7979,117.2571
Shandong_OCI,CHN,ssp245,evspsbl,near,22.5468,22.5468,22.5468,22.5468,34.7979,117.2571
Shandong_OCI,CHN,ssp245,pr,near,29.727,30.4982,21.5587,37.8665,34.7979,117.2571
Shandong_OCI,CHN,ssp245,prsn,near,1.3549,1.3549,1.3549,1.3549,34.7979,117.2571
Shandong_OCI,CHN,ssp245,sfcWind,near,2.8624,2.8624,2.8624,2.8624,34.7979,117.2571
Shandong_OCI,CHN,ssp245,tas,near,14.7565,14.5887,13.4398,16.2975,34.7979,117.2571
Shandong_OCI,CHN,ssp245,tasmax,near,34.3378,35.3026,30.7761,37.261,34.7979,117.2571
Shandong_OCI,CHN,ssp245,tasmin,near,9.8771,9.8284,8.5182,11.8988,34.7979,117.2571
Shandong_OCI,CHN,ssp370,evspsbl,near,24.5399,24.5399,24.5399,24.5399,34.7979,117.2571
Shandong_OCI,CHN,ssp370,pr,near,29.0918,31.845,22.2346,34.7347,34.7979,117.2571
Shandong_OCI,CHN,ssp370,prsn,near,1.0759,1.0759,1.0759,1.0759,34.7979,117.2571
Shandong_OCI,CHN,ssp370,sfcWind,near,2.7825,2.7825,2.7825,2.7825,34.7979,117.2571
Shandong_OCI,CHN,ssp370,tas,near,14.4103,14.2051,13.2929,15.7665,34.7979,117.2571
Shandong_OCI,CHN,ssp370,tasmax,near,34.314,34.5373,31.4126,36.7537,34.7979,117.2571
Shandong_OCI,CHN,ssp370,tasmin,near,9.3262,9.3732,8.3634,10.7273,34.7979,117.2571
Shandong_OCI,CHN,ssp585,evspsbl,near,27.6459,27.6459,27.6459,27.6459,34.7979,117.2571
Shandong_OCI,CHN,ssp585,pr,near,30.065,30.5773,23.291,35.3752,34.7979,117.2571
Shandong_OCI,CHN,ssp585,prsn,near,0.9537,0.9537,0.9537,0.9537,34.7979,117.2571
Shandong_OCI,CHN,ssp585,sfcWind,near,2.8079,2.8079,2.8079,2.8079,34.7979,117.2571
Shandong_OCI,CHN,ssp585,tas,near,14.7715,14.4042,13.6989,16.5149,34.7979,117.2571
Shandong_OCI,CHN,ssp585,tasmax,near,34.334,34.8573,31.1373,37.5131,34.7979,117.2571
Shandong_OCI,CHN,ssp585,tasmin,near,9.8744,9.8501,8.6324,11.9575,34.7979,117.2571
Gunsan_Plant,KOR,ssp126,evspsbl,mid,31.7135,31.7135,31.7135,31.7135,35.97,126.7114
Gunsan_Plant,KOR,ssp126,pr,mid,42.6171,42.8382,33.943,49.8812,35.97,126.7114
Gunsan_Plant,KOR,ssp126,prsn,mid,0.2809,0.2809,0.2809,0.2809,35.97,126.7114
Gunsan_Plant,KOR,ssp126,sfcWind,mid,4.2764,4.2764,4.2764,4.2764,35.97,126.7114
Gunsan_Plant,KOR,ssp126,tas,mid,13.5737,13.5552,11.4909,15.0186,35.97,126.7114
Gunsan_Plant,KOR,ssp126,tasmax,mid,28.7349,28.4508,25.6254,31.7532,35.97,126.7114
Gunsan_Plant,KOR,ssp126,tasmin,mid,10.5484,10.9463,7.349,13.3362,35.97,126.7114
Gunsan_Plant,KOR,ssp245,evspsbl,mid,30.9733,30.9733,30.9733,30.9733,35.97,126.7114
Gunsan_Plant,KOR,ssp245,pr,mid,42.9609,42.2398,35.068,51.3985,35.97,126.7114
Gunsan_Plant,KOR,ssp245,prsn,mid,0.2055,0.2055,0.2055,0.2055,35.97,126.7114
Gunsan_Plant,KOR,ssp245,sfcWind,mid,4.1494,4.1494,4.1494,4.1494,35.97,126.7114
Gunsan_Plant,KOR,ssp245,tas,mid,13.8639,13.8413,11.5971,15.4196,35.97,126.7114
Gunsan_Plant,KOR,ssp245,tasmax,mid,28.7727,28.5883,25.9516,31.1108,35.97,126.7114
Gunsan_Plant,KOR,ssp245,tasmin,mid,10.8601,11.3008,7.5547,13.5143,35.97,126.7114
Gunsan_Plant,KOR,ssp370,evspsbl,mid,28.9749,28.9749,28.9749,28.9749,35.97,126.7114
Gunsan_Plant,KOR,ssp370,pr,mid,41.9643,38.9288,33.0799,51.4359,35.97,126.7114
Gunsan_Plant,KOR,ssp370,prsn,mid,0.2605,0.2605,0.2605,0.2605,35.97,126.7114
Gunsan_Plant,KOR,ssp370,sfcWind,mid,4.1368,4.1368,4.1368,4.1368,35.97,126.7114
Gunsan_Plant,KOR,ssp370,tas,mid,13.7338,13.6538,11.7309,15.3274,35.97,126.7114
Gunsan_Plant,KOR,ssp370,tasmax,mid,28.9218,28.8692,25.4572,31.1287,35.97,126.7114
Gunsan_Plant,KOR,ssp370,tasmin,mid,10.2736,10.8125,7.7737,11.9852,35.97,126.7114
Gunsan_Plant,KOR,ssp585,evspsbl,mid,31.0361,31.0361,31.0361,31.0361,35.97,126.7114
Gunsan_Plant,KOR,ssp585,pr,mid,43.3483,43.209,36.6445,51.0175,35.97,126.7114
Gunsan_Plant,KOR,ssp585,prsn,mid,0.1691,0.1691,0.1691,0.1691,35.97,126.7114
Gunsan_Plant,KOR,ssp585,sfcWind,mid,4.1675,4.1675,4.1675,4.1675,35.97,126.7114
Gunsan_Plant,KOR,ssp585,tas,mid,14.5699,14.4875,12.3598,16.4265,35.97,126.7114
Gunsan_Plant,KOR,ssp585,tasmax,mid,29.4795,29.0378,26.8015,32.1585,35.97,126.7114
Gunsan_Plant,KOR,ssp585,tasmin,mid,11.3819,11.6989,8.0838,14.2663,35.97,126.7114
Gwangyang_Plant,KOR,ssp126,evspsbl,mid,46.1897,46.1897,46.1897,46.1897,34.9393,127.6961
Gwangyang_Plant,KOR,ssp126,pr,mid,51.4146,49.3509,41.0488,65.5798,34.9393,127.6961
Gwangyang_Plant,KOR,ssp126,prsn,mid,0.0686,0.0686,0.0686,0.0686,34.9393,127.6961
Gwangyang_Plant,KOR,ssp126,sfcWind,mid,5.7374,5.7374,5.7374,5.7374,34.9393,127.6961
Gwangyang_Plant,KOR,ssp126,tas,mid,14.8152,14.7257,13.3725,17.1957,34.9393,127.6961
Gwangyang_Plant,KOR,ssp126,tasmax,mid,28.5099,28.5726,25.258,31.0755,34.9393,127.6961
Gwangyang_Plant,KOR,ssp126,tasmin,mid,12.1843,11.7604,8.8445,15.839,34.9393,127.6961
Gwangyang_Plant,KOR,ssp245,evspsbl,mid,44.8881,44.8881,44.8881,44.8881,34.9393,127.6961
Gwangyang_Plant,KOR,ssp245,pr,mid,52.0407,48.7409,43.0415,63.778,34.9393,127.6961
Gwangyang_Plant,KOR,ssp245,prsn,mid,0.0479,0.0479,0.0479,0.0479,34.9393,127.6961
Gwangyang_Plant,KOR,ssp245,sfcWind,mid,5.6556,5.6556,5.6556,5.6556,34.9393,127.6961
Gwangyang_Plant,KOR,ssp245,tas,mid,15.1097,15.2598,13.5921,17.3101,34.9393,127.6961
Gwangyang_Plant,KOR,ssp245,tasmax,mid,28.6045,28.6572,25.982,30.9082,34.9393,127.6961
Gwangyang_Plant,KOR,ssp245,tasmin,mid,12.5164,12.6392,8.9775,15.9703,34.9393,127.6961
Gwangyang_Plant,KOR,ssp370,evspsbl,mid,43.5847,43.5847,43.5847,43.5847,34.9393,127.6961
Gwangyang_Plant,KOR,ssp370,pr,mid,50.6712,45.3377,41.2436,63.2866,34.9393,127.6961
Gwangyang_Plant,KOR,ssp370,prsn,mid,0.1072,0.1072,0.1072,0.1072,34.9393,127.6961
Gwangyang_Plant,KOR,ssp370,sfcWind,mid,5.5832,5.5832,5.5832,5.5832,34.9393,127.6961
Gwangyang_Plant,KOR,ssp370,tas,mid,15.1052,15.2142,13.842,17.085,34.9393,127.6961
Gwangyang_Plant,KOR,ssp370,tasmax,mid,28.3769,28.11,25.9687,30.9287,34.9393,127.6961
Gwangyang_Plant,KOR,ssp370,tasmin,mid,12.3641,12.2243,8.8866,15.8475,34.9393,127.6961
Gwangyang_Plant,KOR,ssp585,evspsbl,mid,46.3027,46.3027,46.3027,46.3027,34.9393,127.6961
Gwangyang_Plant,KOR,ssp585,pr,mid,51.6328,50.5762,40.6348,63.8423,34.9393,127.6961
Gwangyang_Plant,KOR,ssp585,prsn,mid,0.039,0.039,0.039,0.039,34.9393,127.6961
Gwangyang_Plant,KOR,ssp585,sfcWind,mid,5.7404,5.7404,5.7404,5.7404,34.9393,127.6961
Gwangyang_Plant,KOR,ssp585,tas,mid,15.7456,15.5975,14.1454,18.0242,34.9393,127.6961
Gwangyang_Plant,KOR,ssp585,tasmax,mid,29.2641,29.0049,26.4618,31.6114,34.9393,127.6961
Gwangyang_Plant,KOR,ssp585,tasmin,mid,13.0471,12.4165,9.7322,16.7341,34.9393,127.6961
Iksan_Plant,KOR,ssp126,evspsbl,mid,31.7135,31.7135,31.7135,31.7135,35.9333,127.0167
Iksan_Plant,KOR,ssp126,pr,mid,44.9698,44.2722,34.3768,53.1738,35.9333,127.0167
Iksan_Plant,KOR,ssp126,prsn,mid,0.2809,0.2809,0.2809,0.2809,35.9333,127.0167
Iksan_Plant,KOR,ssp126,sfcWind,mid,4.2764,4.2764,4.2764,4.2764,35.9333,127.0167
Iksan_Plant,KOR,ssp126,tas,mid,13.4501,13.4994,11.4909,15.1337,35.9333,127.0167
Iksan_Plant,KOR,ssp126,tasmax,mid,28.9351,28.4586,26.2418,31.7532,35.9333,127.0167
Iksan_Plant,KOR,ssp126,tasmin,mid,10.3762,10.6419,7.349,13.5433,35.9333,127.0167
Iksan_Plant,KOR,ssp245,evspsbl,mid,30.9733,30.9733,30.9733,30.9733,35.9333,127.0167
Iksan_Plant,KOR,ssp245,pr,mid,45.0152,43.3616,37.6099,54.355,35.9333,127.0167
Iksan_Plant,KOR,ssp245,prsn,mid,0.2055,0.2055,0.2055,0.2055,35.9333,127.0167
Iksan_Plant,KOR,ssp245,sfcWind,mid,4.1494,4.1494,4.1494,4.1494,35.9333,127.0167
Iksan_Plant,KOR,ssp245,tas,mid,13.738,13.8413,11.5971,15.488,35.9333,127.0167
Iksan_Plant,KOR,ssp245,tasmax,mid,29.0002,28.7784,26.7511,31.1108,35.9333,127.0167
Iksan_Plant,KOR,ssp245,tasmin,mid,10.7098,11.0653,7.5547,13.8203,35.9333,127.0167
Iksan_Plant,KOR,ssp370,evspsbl,mid,28.9749,28.9749,28.9749,28.9749,35.9333,127.0167
Iksan_Plant,KOR,ssp370,pr,mid,44.0029,43.379,35.5092,56.731,35.9333,127.0167
Iksan_Plant,KOR,ssp370,prsn,mid,0.2605,0.2605,0.2605,0.2605,35.9333,127.0167
Iksan_Plant,KOR,ssp370,sfcWind,mid,4.1368,4.1368,4.1368,4.1368,35.9333,127.0167
Iksan_Plant,KOR,ssp370,tas,mid,13.7172,13.677,11.7309,15.532,35.9333,127.0167
Iksan_Plant,KOR,ssp370,tasmax,mid,28.9158,28.8692,26.5724,31.1287,35.9333,127.0167
Iksan_Plant,KOR,ssp370,tasmin,mid,10.4658,10.8125,7.7737,14.0073,35.9333,127.0167
Iksan_Plant,KOR,ssp585,evspsbl,mid,31.0361,31.0361,31.0361,31.0361,35.9333,127.0167
Iksan_Plant,KOR,ssp585,pr,mid,45.3814,43.948,37.4228,53.3639,35.9333,127.0167
Iksan_Plant,KOR,ssp585,prsn,mid,0.1691,0.1691,0.1691,0.1691,35.9333,127.0167
Iksan_Plant,KOR,ssp585,sfcWind,mid,4.1675,4.1675,4.1675,4.1675,35.9333,127.0167
Iksan_Plant,KOR,ssp585,tas,mid,14.4553,14.1829,12.3598,16.4265,35.9333,127.0167
Iksan_Plant,KOR,ssp585,tasmax,mid,29.6811,29.9573,27.1935,32.1585,35.9333,127.0167
Iksan_Plant,KOR,ssp585,tasmin,mid,11.2258,11.66,8.0838,14.5205,35.9333,127.0167
Jianyang_Carbon,CHN,ssp126,evspsbl,mid,35.5108,35.5108,35.5108,35.5108,26.7587,104.4734
Jianyang_Carbon,CHN,ssp126,pr,mid,50.9369,42.4801,37.0483,76.7398,26.7587,104.4734
Jianyang_Carbon,CHN,ssp126,prsn,mid,1.9804,1.9804,1.9804,1.9804,26.7587,104.4734
Jianyang_Carbon,CHN,ssp126,sfcWind,mid,1.1838,1.1838,1.1838,1.1838,26.7587,104.4734
Jianyang_Carbon,CHN,ssp126,tas,mid,13.893,14.0207,12.2291,15.2161,26.7587,104.4734
Jianyang_Carbon,CHN,ssp126,tasmax,mid,27.0228,26.105,24.3877,30.7606,26.7587,104.4734
Jianyang_Carbon,CHN,ssp126,tasmin,mid,9.239,9.2747,6.0635,11.9951,26.7587,104.4734
Jianyang_Carbon,CHN,ssp245,evspsbl,mid,34.4191,34.4191,34.4191,34.4191,26.7587,104.4734
Jianyang_Carbon,CHN,ssp245,pr,mid,49.0532,41.0017,34.7789,71.9293,26.7587,104.4734
Jianyang_Carbon,CHN,ssp245,prsn,mid,1.7276,1.7276,1.7276,1.7276,26.7587,104.4734
Jianyang_Carbon,CHN,ssp245,sfcWind,mid,1.2005,1.2005,1.2005,1.2005,26.7587,104.4734
Jianyang_Carbon,CHN,ssp245,tas,mid,14.1751,14.3587,12.3229,15.6872,26.7587,104.4734
Jianyang_Carbon,CHN,ssp245,tasmax,mid,27.3335,26.3892,24.3993,31.3202,26.7587,104.4734
Jianyang_Carbon,CHN,ssp245,tasmin,mid,9.472,9.7279,6.1579,12.0346,26.7587,104.4734
Jianyang_Carbon,CHN,ssp370,evspsbl,mid,32.6186,32.6186,32.6186,32.6186,26.7587,104.4734
Jianyang_Carbon,CHN,ssp370,pr,mid,46.7472,41.557,31.5105,71.8881,26.7587,104.4734
Jianyang_Carbon,CHN,ssp370,prsn,mid,1.6481,1.6481,1.6481,1.6481,26.7587,104.4734
Jianyang_Carbon,CHN,ssp370,sfcWind,mid,1.1755,1.1755,1.1755,1.1755,26.7587,104.4734
Jianyang_Carbon,CHN,ssp370,tas,mid,14.0742,14.2096,12.3994,15.6315,26.7587,104.4734
Jianyang_Carbon,CHN,ssp370,tasmax,mid,27.5122,26.3361,24.9728,30.8998,26.7587,104.4734
Jianyang_Carbon,CHN,ssp370,tasmin,mid,8.9639,9.273,5.7197,11.6438,26.7587,104.4734
Jianyang_Carbon,CHN,ssp585,evspsbl,mid,34.391,34.391,34.391,34.391,26.7587,104.4734
Jianyang_Carbon,CHN,ssp585,pr,mid,49.8305,41.6073,34.149,74.0428,26.7587,104.4734
Jianyang_Carbon,CHN,ssp585,prsn,mid,1.7089,1.7089,1.7089,1.7089,26.7587,104.4734
Jianyang_Carbon,CHN,ssp585,sfcWind,mid,1.1588,1.1588,1.1588,1.1588,26.7587,104.4734
Jianyang_Carbon,CHN,ssp585,tas,mid,14.6976,14.9912,12.6295,16.239,26.7587,104.4734
Jianyang_Carbon,CHN,ssp585,tasmax,mid,27.9395,27.5057,25.155,31.0206,26.7587,104.4734
Jianyang_Carbon,CHN,ssp585,tasmin,mid,9.8682,10.1789,6.676,12.66,26.7587,104.4734
MaSteel_OCI,CHN,ssp126,evspsbl,mid,38.0362,38.0362,38.0362,38.0362,31.6839,118.5127
MaSteel_OCI,CHN,ssp126,pr,mid,47.7987,47.634,36.6106,58.3954,31.6839,118.5127
MaSteel_OCI,CHN,ssp126,prsn,mid,0.6271,0.6271,0.6271,0.6271,31.6839,118.5127
MaSteel_OCI,CHN,ssp126,sfcWind,mid,2.613,2.613,2.613,2.613,31.6839,118.5127
MaSteel_OCI,CHN,ssp126,tas,mid,16.5165,16.3756,15.0614,18.1248,31.6839,118.5127
MaSteel_OCI,CHN,ssp126,tasmax,mid,33.7283,33.5727,30.4605,37.3896,31.6839,118.5127
MaSteel_OCI,CHN,ssp126,tasmin,mid,12.1552,12.549,10.4968,13.9833,31.6839,118.5127
MaSteel_OCI,CHN,ssp245,evspsbl,mid,36.2959,36.2959,36.2959,36.2959,31.6839,118.5127
MaSteel_OCI,CHN,ssp245,pr,mid,46.8275,49.7011,36.8084,55.9774,31.6839,118.5127
MaSteel_OCI,CHN,ssp245,prsn,mid,0.3109,0.3109,0.3109,0.3109,31.6839,118.5127
MaSteel_OCI,CHN,ssp245,sfcWind,mid,2.5777,2.5777,2.5777,2.5777,31.6839,118.5127
MaSteel_OCI,CHN,ssp245,tas,mid,16.7886,16.637,15.1772,18.3363,31.6839,118.5127
MaSteel_OCI,CHN,ssp245,tasmax,mid,33.9272,33.6191,30.5698,37.0751,31.6839,118.5127
MaSteel_OCI,CHN,ssp245,tasmin,mid,12.4942,12.5701,10.9062,14.3017,31.6839,118.5127
MaSteel_OCI,CHN,ssp370,evspsbl,mid,34.6873,34.6873,34.6873,34.6873,31.6839,118.5127
MaSteel_OCI,CHN,ssp370,pr,mid,44.1727,44.426,36.5121,55.4874,31.6839,118.5127
MaSteel_OCI,CHN,ssp370,prsn,mid,0.5033,0.5033,0.5033,0.5033,31.6839,118.5127
MaSteel_OCI,CHN,ssp370,sfcWind,mid,2.5855,2.5855,2.5855,2.5855,31.6839,118.5127
MaSteel_OCI,CHN,ssp370,tas,mid,16.4802,16.0995,15.1156,18.2179,31.6839,118.5127
MaSteel_OCI,CHN,ssp370,tasmax,mid,34.0579,33.5732,31.0554,36.7066,31.6839,118.5127
MaSteel_OCI,CHN,ssp370,tasmin,mid,11.92,11.5283,10.7905,14.0367,31.6839,118.5127
MaSteel_OCI,CHN,ssp585,evspsbl,mid,36.4403,36.4403,36.4403,36.4403,31.6839,118.5127
MaSteel_OCI,CHN,ssp585,pr,mid,48.2573,49.8302,37.8386,58.7873,31.6839,118.5127
MaSteel_OCI,CHN,ssp585,prsn,mid,0.6121,0.6121,0.6121,0.6121,31.6839,118.5127
MaSteel_OCI,CHN,ssp585,sfcWind,mid,2.618,2.618,2.618,2.618,31.6839,118.5127
MaSteel_OCI,CHN,ssp585,tas,mid,17.2789,17.1182,15.7218,19.0325,31.6839,118.5127
MaSteel_OCI,CHN,ssp585,tasmax,mid,34.5927,34.2499,30.9224,37.9055,31.6839,118.5127
MaSteel_OCI,CHN,ssp585,tasmin,mid,12.9588,13.0084,11.2746,14.7897,31.6839,118.5127
OCI_Dream_Seoul,KOR,ssp126,evspsbl,mid,30.4285,30.4285,30.4285,30.4285,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp126,pr,mid,40.242,41.2246,32.0299,47.7715,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp126,prsn,mid,0.7422,0.7422,0.7422,0.7422,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp126,sfcWind,mid,2.5246,2.5246,2.5246,2.5246,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp126,tas,mid,11.573,11.6063,10.1921,12.7386,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp126,tasmax,mid,29.1634,28.3859,26.7472,32.2173,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp126,tasmin,mid,7.6419,8.1377,6.152,9.396,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp245,evspsbl,mid,29.5828,29.5828,29.5828,29.5828,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp245,pr,mid,39.7478,41.9207,32.6499,45.8293,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp245,prsn,mid,0.3752,0.3752,0.3752,0.3752,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp245,sfcWind,mid,2.4323,2.4323,2.4323,2.4323,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp245,tas,mid,11.8866,11.8582,10.3768,13.0764,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp245,tasmax,mid,29.2058,28.5686,26.7728,32.3503,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp245,tasmin,mid,7.9907,8.6612,6.3199,9.5247,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp370,evspsbl,mid,27.4972,27.4972,27.4972,27.4972,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp370,pr,mid,38.8539,36.8723,33.4765,49.029,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp370,prsn,mid,0.5616,0.5616,0.5616,0.5616,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp370,sfcWind,mid,2.4791,2.4791,2.4791,2.4791,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp370,tas,mid,11.8203,11.7644,10.4475,13.436,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp370,tasmax,mid,29.2602,28.7138,27.0661,32.6987,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp370,tasmin,mid,7.6834,8.4111,6.3825,9.4759,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp585,evspsbl,mid,29.4108,29.4108,29.4108,29.4108,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp585,pr,mid,40.8766,41.4378,32.2009,49.7217,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp585,prsn,mid,0.3252,0.3252,0.3252,0.3252,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp585,sfcWind,mid,2.47,2.47,2.47,2.47,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp585,tas,mid,12.5702,12.4574,10.9191,14.0957,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp585,tasmax,mid,30.045,29.754,27.2833,33.6718,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp585,tasmin,mid,8.4949,8.8017,6.9236,10.1408,37.5172,126.9
OCI_HQ_Seoul,KOR,ssp126,evspsbl,mid,30.4285,30.4285,30.4285,30.4285,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp126,pr,mid,40.242,41.2246,32.0299,47.7715,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp126,prsn,mid,0.7422,0.7422,0.7422,0.7422,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp126,sfcWind,mid,2.5246,2.5246,2.5246,2.5246,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp126,tas,mid,11.573,11.6063,10.1921,12.7386,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp126,tasmax,mid,29.1634,28.3859,26.7472,32.2173,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp126,tasmin,mid,7.6419,8.1377,6.152,9.396,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp245,evspsbl,mid,29.5828,29.5828,29.5828,29.5828,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp245,pr,mid,39.7478,41.9207,32.6499,45.8293,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp245,prsn,mid,0.3752,0.3752,0.3752,0.3752,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp245,sfcWind,mid,2.4323,2.4323,2.4323,2.4323,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp245,tas,mid,11.8866,11.8582,10.3768,13.0764,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp245,tasmax,mid,29.2058,28.5686,26.7728,32.3503,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp245,tasmin,mid,7.9907,8.6612,6.3199,9.5247,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp370,evspsbl,mid,27.4972,27.4972,27.4972,27.4972,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp370,pr,mid,38.8539,36.8723,33.4765,49.029,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp370,prsn,mid,0.5616,0.5616,0.5616,0.5616,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp370,sfcWind,mid,2.4791,2.4791,2.4791,2.4791,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp370,tas,mid,11.8203,11.7644,10.4475,13.436,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp370,tasmax,mid,29.2602,28.7138,27.0661,32.6987,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp370,tasmin,mid,7.6834,8.4111,6.3825,9.4759,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp585,evspsbl,mid,29.4108,29.4108,29.4108,29.4108,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp585,pr,mid,40.8766,41.4378,32.2009,49.7217,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp585,prsn,mid,0.3252,0.3252,0.3252,0.3252,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp585,sfcWind,mid,2.47,2.47,2.47,2.47,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp585,tas,mid,12.5702,12.4574,10.9191,14.0957,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp585,tasmax,mid,30.045,29.754,27.2833,33.6718,37.5649,126.9793
OCI_HQ_Seoul,KOR,ssp585,tasmin,mid,8.4949,8.8017,6.9236,10.1408,37.5649,126.9793
